ID;annee;titre;premiere_semaine;budget
17322;2017;Happy End (2017);45026;12996729,72
10256;2008;Secret défense (2008);200972;13049515,8
22306;2023;Tirailleurs;456751;13068000
32;2007;Le Prix à payer (2007);473489;13122000
9952;2008;Paris;778154;13133948,04
15307;2015;Un moment d'égarement (2015);303270;13176833,76
29;2007;Ensemble, c'est tout;657191;13192224,84
16738;2017;Sahara (2017);215181;13208429,16
14211;2014;The Rover;33955;12250000
41;2007;Michou d'Auber;328476;13240800
21458;2022;En Attendant Bojangles;228476;13251600
11038;2009;Le Dernier vol;147699;13284000
15132;2015;Nos femmes;260250;13284535,68
1452;2003;Mais, qui a tué Pamela Rose?;325920;13306763,16
10272;2009;Le Premier cercle;159453;13328662,32
11710;2010;De vrais mensonges;240103;13345436,88
15772;2016;Le Fantôme de Canterville;169473;13391409,24
17724;2018;Belle et Sébastien 3 : le dernier chapitre;556836;13392000
173;2007;99 Francs;517322;13443449,04
170;2007;L'Invité;288146;13456800
10828;2009;Un Prophète;333422;13478400
12175;2011;Le Chat du rabbin;173060;13478400
932;2005;The Matador;48454;12500000
1966;2002;The Emperor's Club;29963;12500000
1975;2003;Antwone Fisher;17283;12500000
9706;2007;Becoming Jane;30477;12500000
11678;2010;Conviction;4426;12500000
12838;2012;The Paperboy;92532;12500000
22115;2022;Triangle of Sadness;179786;13500000
22222;2022;Le Nouveau Jouet;271139;13500000
11807;2011;La Fille du puisatier;468552;13500044,28
1971;2002;Taking Sides;10395;12530000
10042;2008;Bienvenue chez les Ch'tis;4378720;13551183,36
2077;2001;La Vérité si je mens! 2;2830489;13564800
15023;2015;Entre amis;301214;13566818,52
1580;2003;Wrong Turn;64797;12600000
18872;2019;Rendez-vous Chez Les Malawas;334644;13658930,64
15456;2016;La Tour 2 Contrôle Infernale;255033;13668743,52
17391;2017;Knock (2017);279670;13683600
12262;2011;La Guerre des boutons (2011);635321;13705889,04
14208;2014;La Voie de l'ennemi;28655;13741030,08
1131;2004;La Confiance règne;303325;13769698,68
13531;2013;I Give It A Year;178208;13782165,12
14040;2014;Qu'est-ce qu'on a fait au Bon Dieu ?;1680249;13809013,92
1283;2004;Taegukgi hwinalrimyeo (The Brotherhood of War);24313;12800000
2547;2000;Rogue Trader;63310;12800000
11799;2011;L'Ordre et la morale;100867;13826032,56
14432;2014;Colt 45;46845;13828367,52
16349;2016;Oppression;56727;13830186,24
18873;2019;Le Dindon (2019);151796;13844694,96
15282;2015;La Giovinezza (Youth);137377;13856472,36
14927;2015;Papa ou maman;757255;13868431,2
11411;2010;La Princesse de Montpensier;290136;13913049,24
1782;2002;Décalage horaire;496630;13964400
1773;2002;3 Zéros;509201;13986000
17380;2017;D'après une Histoire Vraie;67631;13996800
354;2006;Jean-Philippe;555280;14007600
17;2008;Speed Racer;61860;120000000
34;2007;Ghost Rider;523901;120000000
186;2007;Surf's Up;444083;120000000
336;2006;Night at the Museum;694177;120000000
1062;2004;I, Robot;788519;120000000
1073;2004;King Arthur;634627;120000000
1420;2003;Charlie's Angels: Full Throttle;666221;120000000
1745;2002;Attack of the Clones;2002398;120000000
1760;2002;Stuart Little 2;313926;120000000
2083;2001;Atlantis: The Lost Empire;1075085;120000000
10894;2011;The Green Hornet (2011);276619;120000000
11485;2012;The Twilight Saga: Breaking Dawn (Part. 2);2409923;120000000
11695;2010;How Do You Know;75105;120000000
12920;2012;Life of Pi;426112;120000000
12957;2013;The Wolverine;1029033;120000000
14856;2015;The Fantastic Four;657288;120000000
15431;2016;Jason Bourne;608491;120000000
16731;2017;Geostorm;235162;120000000
17557;2018;Rampage (2018);344794;120000000
17773;2018;The Nutcracker and the Four Realms;254939;120000000
21042;2022;Uncharted;955650;120000000
721;2005;The Island;630433;122000000
1826;2002;The Time Machine;223650;122000000
2438;2000;How the Grinch Stole Christmas;277456;123000000
13669;2012;Your Sister's Sister;14632;125000
18;2008;The Incredible Hulk;517088;125000000
214;2007;National Treasure: Book of Secrets;826848;125000000
325;2006;The Da Vinci Code;1707373;125000000
1056;2004;The Day After Tomorrow;1009004;125000000
2075;2001;Harry Potter and the Sorcerer's Stone;2316734;125000000
2401;2000;Mission: Impossible 2;1610166;125000000
2427;2000;The Perfect Storm;652897;125000000
9839;2010;Harry Potter and the Deathly Hallows: Part I;2537450;125000000
10013;2009;Star Trek;433725;125000000
10193;2011;Harry Potter and the Deathly Hallows: Part II;3129485;125000000
10697;2010;Clash of the Titans (2010);955263;125000000
11208;2011;Fast Five;1179765;125000000
11719;2012;The Bourne Legacy;485799;125000000
11907;2011;Sherlock Holmes: A Game of Shadows;981375;125000000
12430;2012;Total Recall (2012);551476;125000000
12882;2014;The Hunger Games: Mockingjay, Part 1;1538201;125000000
13020;2014;Noah;559723;125000000
13596;2016;Assassin's Creed;881017;125000000
14185;2014;Teenage Mutant Ninja Turtles (2014);635716;125000000
16043;2016;Trolls;976227;125000000
16061;2016;Monster Trucks;59952;125000000
16451;2017;The Mummy (2017);474305;125000000
16910;2017;The Boss Baby;1059393;125000000
17810;2018;Skyscraper;239014;125000000
19865;2021;Free Guy;174093;125000000
20762;2021;Cruella;379133;125000000
21838;2023;Wonka;787846;125000000
21978;2023;Shazam! Fury of the Gods;262525;125000000
1402;2003;The Matrix Reloaded;2112676;127000000
11378;2011;The Twilight Saga: Breaking Dawn;2018771;127000000
12790;2013;The Great Gatsby (2013);760438;127000000
14004;2014;Night at the Museum: Secret of the Tomb;501154;127000000
18167;2019;How to Train Your Dragon: The Hidden World;1224811;129000000
21979;2023;Meg 2: The Trench;696823;129000000
529;2006;Find Me Guilty;66767;13000000
549;2006;Infamous;31899;13000000
1115;2004;The Butterfly Effect;238772;13000000
1468;2003;Phone Booth;352841;13000000
1639;2003;Ghosts of the Abyss;16247;13000000
1923;2002;Birthday Girl;60716;13000000
1990;2002;The New Guy;11861;13000000
2124;2002;Gosford Park;165185;13000000
2150;2001;Save the Last Dance;127416;13000000
2559;2000;Love's Labour's Lost;42169;13000000
2577;2000;Dude, Where's My Car?;64071;13000000
2658;2000;Snow Day;2566;13000000
10160;2008;The Life Before Her Eyes;35108;13000000
10278;2010;I Love You Phillip Morris;180264;13000000
10451;2008;High School Musical 3: Senior Year;720522;13000000
10676;2009;Män som hatar kvinnor (The Girl with the Dragon Tattoo);444618;13000000
11055;2009;Vincere;60874;13000000
11351;2010;The Killer Inside Me;62584;13000000
11622;2010;Black Swan;714315;13000000
11718;2010;Di Renjie (Detective Dee and the Mystery of the Phantom Flame);113967;13000000
11792;2011;Justin Bieber: Never Say Never;35582;13000000
12386;2011;The Iron Lady;238257;13000000
12570;2012;The Woman in Black;272453;13000000
12581;2012;Intruders;5746;13000000
13364;2013;The Call;94501;13000000
13753;2014;Nebraska;54541;13000000
14243;2014;Earth to Echo;69118;13000000
15536;2015;Room;74270;13000000
17904;2018;The First Purge;408706;13000000
18745;2018;Ben is Back;88685;13000000
22131;2022;Mrs Harris Goes to Paris;38711;13000000
23084;2023;Saw X;315046;13000000
23610;2024;Imaginary;89440;13000000
385;2006;Incontrôlable;341685;14040000
1064;2004;36, quai des orfèvres;652148;14040000
11190;2010;Fatal;376835;14040000
20759;2021;Bac Nord;483381;14040000
1461;2003;Ripoux 3;280234;14040502,2
9896;2008;La Jeune fille et les loups;227766;14104957,68
13665;2013;Au bonheur des ogres;90418;14115600
17409;2018;Les Tuche 3 : Liberté, Égalité, FraterniTuche;2201007;14137200
2405;2000;Les Rivières pourpres;972609;14148000
14233;2013;African Safari 3D;21482;14169600
15797;2016;Un homme à la hauteur;278901;14195467,08
12893;2012;Ce que le jour doit à la nuit;105783;14223600
10967;2009;Le Concert;390181;14256000
1637;2003;It's All About Love;21171;13300000
1595;2003;Lovely Rita sainte patronne des désespérés;90631;14385600
14186;2014;Une Rencontre;236994;14427720
17402;2017;Zombillenium;74608;14465862,36
11440;2010;You Will Meet a Tall Dark Stranger;337498;13400000
11312;2010;AO, le dernier Néandertal;134591;14472000
14926;2015;Les Gorilles;100234;14547520,08
12106;2011;The Artist;443269;14551653,24
1258;2004;Modigliani;24674;13493287
11012;2009;Paranormal Activity;578325;13500
746;2004;Der Untergang (Downfall);210915;13500000
1830;2002;Far From Heaven;113907;13500000
13887;2013;La Migliore Offerta (The Best Offer);27928;13500000
18427;2000;Lei ting zhan jing (China Strike Force);21201;13500000
19368;2019;Crawl;225438;13500000
770;2005;Ole!;302401;14582774,52
16792;2017;Gangsterdam;215260;14604431,76
10544;2009;Banlieue 13 - Ultimatum;537156;14659738,56
11025;2009;RTT;338656;14688000
1133;2004;2046;149026;14796000
10049;2008;Ca$h;456073;14819918,76
16409;2016;À fond;386345;14850831,6
1506;2003;Dogville;122090;14904000
14930;2015;Bis;602462;14984315,28
14960;2015;Belle et Sébastien : l'aventure continue;301180;15026882,4
15688;2016;Les Naufragés;72599;15092086,32
8;2008;Kung Fu Panda;955571;130000000
148;2007;Fantastic Four: Rise of the Silver Surfer;710287;130000000
349;2006;Over the Hedge;415679;130000000
733;2005;Kingdom of Heaven;586771;130000000
818;2005;Sahara;176199;130000000
1045;2004;Harry Potter and the Prisoner of Azkaban;2503699;130000000
10036;2008;Australia (2008);747258;130000000
11413;2010;Megamind;375221;130000000
11480;2011;Happy Feet 2;168873;130000000
11833;2011;Puss in Boots;1089789;130000000
12504;2013;G.I. Joe: Retaliation;437058;130000000
12735;2013;The Hunger Games: Catching Fire;1425123;130000000
12914;2013;After Earth;548418;130000000
12962;2013;Oblivion;598132;130000000
13745;2015;Ant-Man;102010;130000000
17349;2018;Mary Poppins Returns;389704;130000000
18029;2018;The Meg;710798;130000000
705;2005;War of The Worlds;1700096;132000000
14490;2014;The Penguins of Madagascar;810558;132000000
18258;2019;Jumanji: The Next Level;785636;132000000
345;2006;Miami Vice;730466;135000000
10845;2011;The Adventures of Tintin: Secret of the Unicorn;3158313;135000000
11445;2011;Rango;519450;135000000
12688;2013;The Croods;500528;135000000
13033;2013;Turbo;687807;135000000
14906;2015;Home (2015);311292;135000000
15065;2016;The Revenant;1409177;135000000
15603;2016;Teenage Mutant Ninja Turtles: Out of the Shadows;433446;135000000
17729;2018;Bumblebee;575550;135000000
19815;2020;The Call of the Wild;522494;135000000
21395;2022;Moonfall;207212;136000000
1418;2003;The Hulk;815461;137000000
19334;2019;Gemini Man;360006;138000000
1744;2002;Spider-Man;1903136;139000000
61;2007;Stomp the Yard;182247;14000000
511;2006;Little Children;70380;14000000
574;2006;An American Haunting;18342;14000000
730;2006;Brokeback Mountain;277516;14000000
957;2005;Bee Season;13470;14000000
988;2005;Because of Winn-Dixie;435;14000000
1937;2002;Jason X;53972;14000000
1938;2002;Slackers;50758;14000000
2302;2001;Crazy/Beautiful;17136;14000000
12373;2011;Margaret;503;14000000
15477;2015;Suffragette;58277;14000000
19148;2019;After;624513;14000000
19579;2019;Jojo Rabbit;132054;14000000
20987;2021;The Mauritanian;148446;14000000
23305;2023;Next Goal Wins;17490;14000000
16912;2016;A United Kingdom;13443;15120000
19829;2020;Le Lion;253092;15120000
710;2005;Palais Royal!;953105;15130800
468;2006;Renaissance;141366;15157733,04
15466;2015;Mune Le gardien de la lune;128279;15197601,24
1798;2002;Blanche;339377;15217200
334;2006;OSS 117: Le Caire nid d'espions;835334;15224311,8
12923;2012;La Grande boucle;131010;15228000
761;2005;L'Antidote;302414;15303600
22228;2023;Alibi.com 2;1017788;15336000
324;2006;Camping;1879507;15368400
10450;2009;Coco;1806263;15380123,4
1596;2003;Kaena, la prophétie;58230;15616800
22330;2022;Jack Mimoun et les secrets de Val Verde;257163;15627600
328;2006;Indigènes;834805;15634034,64
21292;2021;Le Tour du monde en 80 jours (2021);163520;15638400
1401;2003;Taxi 3;2251493;15649200
18875;2019;Nous finirons ensemble;1261701;15658685,64
23011;2023;Sound of Freedom;63782;14500000
2079;2001;Le Placard;1303117;15660000
10557;2008;Les Enfants de Timpelbach;230866;15705464,76
1103;2004;Agents secrets;395151;15778800
11019;2009;New York, I Love You;39797;14700000
13015;2012;Populaire;406295;15889241,88
16442;2016;Alone in Berlin;25870;15930326,16
12745;2012;Cosmopolis;134570;15983987,04
14520;2015;Magic Mike XXL;107428;14800000
17386;2017;Le Sens de la fête;808544;16038939,6
15280;2015;Nie yin niang (The Assassin);71311;14900000
2461;2000;Les Destinées sentimentales;152443;16092000
86;2007;Angel (2007);102276;16113600
12330;2011;La Nouvelle guerre des boutons;521424;16127281,44
16;2008;Iron Man;866316;140000000
188;2007;Rush Hour 3;318681;140000000
393;2006;Poseidon;240953;140000000
1119;2004;Lemony Snicket's A Series of Unfortunate Events;261743;140000000
1404;2003;Pirates of the Caribbean: The Curse of the Black Pearl;1181208;140000000
1412;2003;The Last Samurai;729476;140000000
1753;2002;Treasure Planet;649655;140000000
2091;2001;Pearl Harbor;866919;140000000
10738;2011;Captain America: The First Avenger;444480;140000000
11065;2010;The Spy Next Door;45537;140000000
12929;2012;Cloud Atlas;202952;140000000
13993;2014;Exodus: Gods And Kings;783838;140000000
15547;2016;Gods Of Egypt;203332;140000000
15606;2016;The BFG;322157;140000000
1747;2002;Die Another Day;1447434;142000000
15605;2016;Ghostbusters (2016);197408;144000000
2217;2001;Monsoon Wedding;28366;145000
2107;2001;Final Fantasy: The Spirits Within;774733;145000000
11276;2011;Mission: Impossible - Ghost Protocol;827046;145000000
11365;2012;Madagascar 3: Europe's Most Wanted;1087767;145000000
12676;2012;Rise of the Guardians;571590;145000000
13673;2014;How to Train Your Dragon 2;1340940;145000000
13719;2014;Mr. Peabody & Sherman;285232;145000000
14859;2016;Kung Fu Panda 3;775628;145000000
16474;2023;Barbie;1680490;145000000
353;2006;Flushed Away;374153;149000000
15745;2017;Wonder Woman;755369;149000000
112;2007;Black Snake Moan;10402;15000000
119;2007;The Hills Have Eyes II (2007);193755;15000000
271;2008;Penelope;76338;15000000
395;2006;United 93;160628;15000000
410;2006;The Hills Have Eyes (2006);269271;15000000
454;2006;Letters from Iwo Jima;136677;15000000
526;2006;Dungeons & Dragons: Wrath of the Dragon God;61213;15000000
543;2006;When a Stranger Calls (2006);49634;15000000
556;2006;Slither;40640;15000000
597;2006;Idlewild;1814;15000000
600;2006;Flicka;1104;15000000
602;2006;The Marine;866;15000000
678;2006;The Return;13031;15000000
722;2005;Match Point;523285;15000000
744;2006;Hoodwinked;240021;15000000
777;2005;The Three Burials of Melquiades Estrada;201751;15000000
809;2005;George A. Romero's Land of the Dead;172946;15000000
819;2005;Kiss Kiss, Bang Bang;154354;15000000
1203;2004;Company;69059;15000000
1567;2003;Dark Blue;92821;15000000
1602;2003;Confidence;55759;15000000
1906;2002;I'm with Lucy;80028;15000000
1920;2002;Halloween: Resurrection;79754;15000000
1947;2002;The Importance of Being Earnest;19985;15000000
2122;2001;Mulholland Drive;185438;15000000
2340;2001;Freddy Got Fingered;1880;15000000
2421;2000;Wo hu cang long (Crouching Tiger, Hidden Dragon);501743;15000000
2471;2000;Book of Shadows: Blair Witch 2;250494;15000000
2473;2000;Road Trip;220143;15000000
2492;2000;Urban Legends: Final Cut;237707;15000000
2506;2000;The Skulls;116981;15000000
2553;2000;The Golden Bowl;45586;15000000
2575;2000;Digimon: The Movie;35335;15000000
2654;2000;Where the Heart is;1946;15000000
9874;2007;Into The Wild;292739;15000000
9908;2007;Se jie (Lust, Caution);92291;15000000
10208;2008;Vicky Cristina Barcelona;565395;15000000
10236;2008;The Rocker;745;15000000
10528;2008;Slumdog Millionaire;208398;15000000
10609;2009;My Bloody Valentine 3-D;67859;15000000
10715;2002;Down;35497;15000000
10908;2009;Post Grad;606;15000000
11004;2009;Whip It;65552;15000000
11145;2009;Chyornaya molniya (Black Lightning);1552;15000000
11160;2008;The Midnight Meat Train;21096;15000000
11211;2010;Diary of a Wimpy Kid;1235;15000000
11252;2010;Ramona and Beezus;573;15000000
11489;2011;Never Let Me Go;37774;15000000
11664;2011;The Company Men;89737;15000000
11744;2010;The King's Speech;494161;15000000
11774;2011;Country Strong;2550;15000000
11782;2011;Restless;44762;15000000
12187;2011;Drive;467609;15000000
12263;2011;One Day;130096;15000000
12829;2012;Killing Them Softly;125555;15000000
12955;2012;Seven Psychopaths;92089;15000000
13003;2013;The Place Beyond The Pines;256049;15000000
13013;2012;The Man with the Iron Fists;21552;15000000
13214;2012;Mama;169236;15000000
13588;2012;Zambezia;106754;15000000
13751;2012;The Eye of the Storm;3576;15000000
13805;2013;Jackass Presents: Bad Grandpa;47817;15000000
14215;2014;Maps To The Stars;102629;15000000
14429;2014;A Most Wanted Man;107724;15000000
14465;2014;The November Man;103492;15000000
14590;2014;The Imitation Game;297339;15000000
14707;2014;Laggies;70134;15000000
14780;2014;Wild;55632;15000000
14805;2014;The Theory of Everything;97907;15000000
15498;2015;Trumbo;57651;15000000
15506;2015;Krampus;2639;15000000
15540;2015;The Danish Girl;118481;15000000
15676;2016;10 Cloverfield Lane;262590;15000000
17105;2017;Annabelle: Creation;481309;15000000
17405;2017;Three Billboards Outside Ebbing, Missouri;239977;15000000
18035;2018;Hotel Artemis;54098;15000000
18138;2018;BlacKkKlansman;407099;15000000
18508;2018;The Favourite;166719;15000000
18977;2019;The Curse of La Llorona;316075;15000000
18995;2019;Total Dhamaal;831;15000000
19567;2019;Blinded By the Light;34517;15000000
21256;2021;Escape Room: Tournament of Champions;82707;15000000
22385;2022;Armageddon Time;155547;15000000
23220;2023;Thanksgiving;75871;15000000
23301;2023;Godzilla Minus One;94787;15000000
23454;2024;Night Swim;96679;15000000
1610;2003;Innocents The Dreamers;47922;16200000
11830;2011;Titeuf;367541;16200000
15019;2015;Suite Française;124302;16200000
21177;2021;Kaamelott – Premier volet;1015247;16200000
10273;2009;Safari;619214;16229879,28
16424;2016;L'Histoire de l'Amour;62398;16267952,52
11918;2010;John Rabe;15090;15098855
13739;2013;Angélique;70300;16317381,96
9836;2008;Les Randonneurs à Saint-Tropez;233599;16367752,08
15491;2015;En Mai, fais ce qu'il te plaît;109773;16394435,64
15559;2016;Les Tuche 2 - Le rêve américain;1502557;16405867,44
1768;2001;Sen to Chihiro no kamikakushi (Spirited Away);311037;15200000
